# Reduced electric-dipole matrix elements |<n1 l1 j1 || d || n2 l2 j2>| in e a0,
# from the Portal for High-Precision Atomic Data and Computation, https://www1.udel.edu/atom/
# (M. S. Safronova et al., linearized coupled-cluster method; retrieved 2026-07-28).
species,n1,l1,j1,n2,l2,j2,matrix_element,uncertainty
Cs,6,3,2.5,9,2,2.5,11.0411,0.25683
Cs,6,3,3.5,9,2,2.5,49.3655,1.15002
Cs,7,3,2.5,9,2,2.5,24.3566,0.213704
Cs,7,3,3.5,9,2,2.5,108.931,0.95603
Cs,8,3,2.5,9,2,2.5,0.550407,0.206542
Cs,8,3,3.5,9,2,2.5,2.45066,0.925389
Cs,9,2,2.5,9,3,2.5,0.258797,0.113082
Cs,9,2,2.5,9,3,3.5,1.16314,0.506541
Cs,9,2,2.5,10,3,2.5,0.334983,0.0733229
Cs,9,2,2.5,10,3,3.5,1.50183,0.328427
Cs,9,2,2.5,11,3,2.5,0.315928,0.0528329
Cs,9,2,2.5,11,3,3.5,1.41558,0.236651
Cs,9,2,2.5,12,3,2.5,0.283187,0.0404517
Cs,9,2,2.5,12,3,3.5,1.26855,0.181194
Cs,6,1,0.5,11,0,0.5,0.265594,0.0027982
Cs,6,1,1.5,11,0,0.5,0.370403,0.0044363
Cs,7,1,0.5,11,0,0.5,0.650417,0.0062423
Cs,7,1,1.5,11,0,0.5,0.887311,0.009972
Cs,8,1,0.5,11,0,0.5,1.56252,0.0142621
Cs,8,1,1.5,11,0,0.5,2.11486,0.0230972
Cs,9,1,0.5,11,0,0.5,4.60531,0.0407668
Cs,9,1,1.5,11,0,0.5,6.2882,0.0623161
Cs,10,1,0.5,11,0,0.5,34.6441,0.072445
Cs,10,1,1.5,11,0,0.5,51.7734,0.11932
Cs,11,0,0.5,11,1,0.5,51.4211,0.128362
Cs,11,0,0.5,11,1,1.5,70.5766,0.221116
Cs,11,0,0.5,12,1,0.5,5.37412,0.0918909
Cs,11,0,0.5,12,1,1.5,8.82369,0.11877
Cs,11,0,0.5,13,1,0.5,2.11824,0.0331066
Cs,11,0,0.5,13,1,1.5,3.68164,0.045642
Cs,11,0,0.5,14,1,0.5,1.19218,0.0172077
Cs,11,0,0.5,14,1,1.5,2.15593,0.0347619
Cs,5,2,1.5,11,1,0.5,0.163956,0.0085494
Cs,6,2,1.5,11,1,0.5,0.56431,0.0112538
Cs,7,2,1.5,11,1,0.5,1.55362,0.0432675
Cs,8,2,1.5,11,1,0.5,4.51098,0.13446
Cs,9,2,1.5,11,1,0.5,20.5417,0.681969
Cs,10,2,1.5,11,1,0.5,94.0953,0.167014
Cs,11,1,0.5,11,2,1.5,19.3487,1.10345
Cs,11,1,0.5,12,2,1.5,8.86658,0.334316
Cs,11,1,0.5,13,2,1.5,5.48927,0.169975
Cs,5,2,1.5,11,1,1.5,0.0666602,0.0049327
Cs,5,2,2.5,11,1,1.5,0.206303,0.0137659
Cs,6,2,1.5,11,1,1.5,0.230311,0.0048589
Cs,6,2,2.5,11,1,1.5,0.714233,0.0136304
Cs,7,2,1.5,11,1,1.5,0.637306,0.0203282
Cs,7,2,2.5,11,1,1.5,1.97099,0.0565431
Cs,8,2,1.5,11,1,1.5,1.84435,0.063632
Cs,8,2,2.5,11,1,1.5,5.70329,0.177173
Cs,9,2,1.5,11,1,1.5,8.13981,0.311177
Cs,9,2,2.5,11,1,1.5,25.3574,0.879641
Cs,10,2,1.5,11,1,1.5,42.2895,0.089789
Cs,10,2,2.5,11,1,1.5,127.037,0.23561
Cs,11,1,1.5,11,2,1.5,10.1828,0.53197
Cs,11,1,1.5,11,2,2.5,29.2855,1.47141
Cs,11,1,1.5,12,2,1.5,4.45093,0.149765
Cs,11,1,1.5,12,2,2.5,12.9703,0.423032
Cs,11,1,1.5,13,2,1.5,2.70543,0.0734154
Cs,11,1,1.5,13,2,2.5,7.92367,0.209625
Cs,4,3,2.5,10,2,1.5,0.751189,0.0095226
Cs,5,3,2.5,10,2,1.5,2.3864,0.0301504
Cs,6,3,2.5,10,2,1.5,7.96837,0.0910738
Cs,7,3,2.5,10,2,1.5,61.0351,1.47963
Cs,8,3,2.5,10,2,1.5,119.386,1.26631
Cs,9,3,2.5,10,2,1.5,5.34743,1.03734
Cs,10,2,1.5,10,3,2.5,0.31115,0.0827817
Cs,10,2,1.5,11,3,2.5,0.555191,0.371544
Cs,10,2,1.5,12,3,2.5,0.736261,0.266887
Cs,4,3,2.5,10,2,2.5,0.201864,0.00305
Cs,4,3,3.5,10,2,2.5,0.902713,0.0136253
Cs,5,3,2.5,10,2,2.5,0.641771,0.0069288
Cs,5,3,3.5,10,2,2.5,2.87005,0.0309705
Cs,6,3,2.5,10,2,2.5,2.13797,0.0216822
Cs,6,3,3.5,10,2,2.5,9.56116,0.0968992
Cs,7,3,2.5,10,2,2.5,16.0498,0.372919
Cs,7,3,3.5,10,2,2.5,71.7591,1.6701
Cs,8,3,2.5,10,2,2.5,32.1431,0.314036
Cs,8,3,3.5,10,2,2.5,143.758,1.40502
Cs,9,3,2.5,10,2,2.5,1.22086,0.269285
Cs,9,3,3.5,10,2,2.5,5.44596,1.20654
Cs,10,2,2.5,10,3,2.5,0.0262177,0.146144
Cs,10,2,2.5,10,3,3.5,0.124571,0.654667
Cs,10,2,2.5,11,3,2.5,0.21832,0.0944859
Cs,10,2,2.5,11,3,3.5,0.981074,0.423242
Cs,10,2,2.5,12,3,2.5,0.246834,0.0676121
Cs,10,2,2.5,12,3,3.5,1.10728,0.302858
Cs,6,1,0.5,12,0,0.5,0.207276,0.0022027
Cs,6,1,1.5,12,0,0.5,0.288638,0.0034925
Cs,7,1,0.5,12,0,0.5,0.474124,0.0045778
Cs,7,1,1.5,12,0,0.5,0.644969,0.0073138
Cs,8,1,0.5,12,0,0.5,1.00235,0.0092909
Cs,8,1,1.5,12,0,0.5,1.34817,0.0150225
Cs,9,1,0.5,12,0,0.5,2.23573,0.0198641
Cs,9,1,1.5,12,0,0.5,2.99984,0.0325687
Cs,10,1,0.5,12,0,0.5,6.31724,0.055788
Cs,10,1,1.5,12,0,0.5,8.5819,0.0842533
Cs,11,1,0.5,12,0,0.5,46.4921,0.094856
Cs,11,1,1.5,12,0,0.5,69.3742,0.167019
Cs,12,0,0.5,12,1,0.5,66.4283,0.155254
Cs,12,0,0.5,12,1,1.5,91.0708,0.273368
Cs,12,0,0.5,13,1,0.5,7.00314,0.115047
Cs,12,0,0.5,13,1,1.5,11.4328,0.148432
Cs,12,0,0.5,14,1,0.5,2.76418,0.0411536
Cs,12,0,0.5,14,1,1.5,4.76265,0.0566075
Cs,5,2,1.5,12,1,0.5,0.127758,0.0064606
Cs,6,2,1.5,12,1,0.5,0.414813,0.008533
Cs,7,2,1.5,12,1,0.5,1.02925,0.0287043
Cs,8,2,1.5,12,1,0.5,2.43926,0.0704455
Cs,9,2,1.5,12,1,0.5,6.51022,0.195555
Cs,10,2,1.5,12,1,0.5,28.0348,0.975853
Cs,11,2,1.5,12,1,0.5,121.607,0.21467
Cs,12,1,0.5,12,2,1.5,23.5093,1.40671
Cs,12,1,0.5,13,2,1.5,10.6646,0.429022
Cs,5,2,1.5,12,1,1.5,0.0518832,0.0037565
Cs,5,2,2.5,12,1,1.5,0.160592,0.0104911
Cs,6,2,1.5,12,1,1.5,0.169356,0.0037135
Cs,6,2,2.5,12,1,1.5,0.525142,0.0103783
Cs,7,2,1.5,12,1,1.5,0.423267,0.0135952
Cs,7,2,2.5,12,1,1.5,1.30813,0.0376873
Cs,8,2,1.5,12,1,1.5,1.00547,0.0339222
Cs,8,2,2.5,12,1,1.5,3.10244,0.0938697
Cs,9,2,1.5,12,1,1.5,2.66951,0.0936409
Cs,9,2,2.5,12,1,1.5,8.24305,0.25983
Cs,10,2,1.5,12,1,1.5,11.124,0.445464
Cs,10,2,2.5,12,1,1.5,34.6297,1.25604
Cs,11,2,1.5,12,1,1.5,54.6685,0.092435
Cs,11,2,2.5,12,1,1.5,164.16,0.25975
Cs,12,1,1.5,12,2,1.5,12.4353,0.679469
Cs,12,1,1.5,12,2,2.5,35.7127,1.87888
Cs,12,1,1.5,13,2,1.5,5.37959,0.193063
Cs,12,1,1.5,13,2,2.5,15.6545,0.544698
Cs,4,3,2.5,11,2,1.5,0.53499,0.00716
Cs,5,3,2.5,11,2,1.5,1.49428,0.0214013
Cs,6,3,2.5,11,2,1.5,3.79949,0.0533277
Cs,7,3,2.5,11,2,1.5,11.4711,0.131065
Cs,8,3,2.5,11,2,1.5,83.193,2.01026
Cs,9,3,2.5,11,2,1.5,151.897,1.72943
Cs,10,3,2.5,11,2,1.5,8.3312,1.29709
Cs,11,2,1.5,11,3,2.5,1.38585,0.709278
Cs,11,2,1.5,12,3,2.5,0.0006341,0.456396
Cs,4,3,2.5,11,2,2.5,0.143926,0.0016329
Cs,4,3,3.5,11,2,2.5,0.643622,0.0072958
Cs,5,3,2.5,11,2,2.5,0.40233,0.0048995
Cs,5,3,3.5,11,2,2.5,1.79927,0.0218873
Cs,6,3,2.5,11,2,2.5,1.02295,0.0121326
Cs,6,3,3.5,11,2,2.5,4.57489,0.0541927
Cs,7,3,2.5,11,2,2.5,3.0803,0.0312257
Cs,7,3,3.5,11,2,2.5,13.7756,0.139546
Cs,8,3,2.5,11,2,2.5,21.8826,0.50701
Cs,8,3,3.5,11,2,2.5,97.8368,2.27054
Cs,9,3,2.5,11,2,2.5,40.9104,0.428753
Cs,9,3,3.5,11,2,2.5,182.971,1.9185
Cs,10,3,2.5,11,2,2.5,1.97471,0.336765
Cs,10,3,3.5,11,2,2.5,8.81397,1.50897
Cs,11,2,2.5,11,3,2.5,0.238056,0.181606
Cs,11,2,2.5,11,3,3.5,1.05562,0.813575
Cs,11,2,2.5,12,3,2.5,0.0844259,0.116454
Cs,11,2,2.5,12,3,3.5,0.383346,0.521665
Cs,6,1,0.5,13,0,0.5,0.168273,0.0018008
Cs,6,1,1.5,13,0,0.5,0.234098,0.0028554
Cs,7,1,0.5,13,0,0.5,0.368786,0.0035754
Cs,7,1,1.5,13,0,0.5,0.500835,0.0057137
Cs,8,1,0.5,13,0,0.5,0.724879,0.0067556
Cs,8,1,1.5,13,0,0.5,0.971871,0.0109201
Cs,9,1,0.5,13,0,0.5,1.41715,0.0128056
Cs,9,1,1.5,13,0,0.5,1.8885,0.0209552
Cs,10,1,0.5,13,0,0.5,3.01823,0.0262741
Cs,10,1,1.5,13,0,0.5,4.02524,0.0435153
Cs,11,1,0.5,13,0,0.5,8.28779,0.0731753
Cs,11,1,1.5,13,0,0.5,11.2172,0.109339
Cs,12,1,0.5,13,0,0.5,60.0453,0.120298
Cs,12,1,1.5,13,0,0.5,89.4969,0.22435
Cs,13,0,0.5,13,1,0.5,83.3364,0.184199
Cs,13,0,0.5,13,1,1.5,114.15,0.3298
Cs,13,0,0.5,14,1,0.5,8.83841,0.140902
Cs,13,0,0.5,14,1,1.5,14.3669,0.18151
Cs,5,2,1.5,13,1,0.5,0.103647,0.0051431
Cs,6,2,1.5,13,1,0.5,0.324042,0.0067784
Cs,7,2,1.5,13,1,0.5,0.755286,0.0210552
Cs,8,2,1.5,13,1,0.5,1.60954,0.0456758
Cs,9,2,1.5,13,1,0.5,3.50286,0.0994731
Cs,10,2,1.5,13,1,0.5,8.85605,0.263116
Cs,11,2,1.5,13,1,0.5,36.6837,1.30661
Cs,12,2,1.5,13,1,0.5,152.528,0.26889
Cs,13,1,0.5,13,2,1.5,28.0595,1.74418
Cs,5,2,1.5,13,1,1.5,0.0420583,0.0030065
Cs,5,2,2.5,13,1,1.5,0.130194,0.0084015
Cs,6,2,1.5,13,1,1.5,0.132309,0.0029614
Cs,6,2,2.5,13,1,1.5,0.410252,0.0082565
Cs,7,2,1.5,13,1,1.5,0.310957,0.0100146
Cs,7,2,2.5,13,1,1.5,0.960724,0.0277052
Cs,8,2,1.5,13,1,1.5,0.665608,0.0221788
Cs,8,2,2.5,13,1,1.5,2.05193,0.0611856
Cs,9,2,1.5,13,1,1.5,1.44925,0.0485518
Cs,9,2,2.5,13,1,1.5,4.46419,0.133895
Cs,10,2,1.5,13,1,1.5,3.63995,0.126937
Cs,10,2,2.5,13,1,1.5,11.2271,0.35138
Cs,11,2,1.5,13,1,1.5,14.573,0.596521
Cs,11,2,2.5,13,1,1.5,45.3395,1.67947
Cs,12,2,1.5,13,1,1.5,68.5838,0.115316
Cs,12,2,2.5,13,1,1.5,205.884,0.32412
Cs,13,1,1.5,13,2,1.5,14.904,0.843136
Cs,13,1,1.5,13,2,2.5,42.7521,2.33109
Cs,4,3,2.5,12,2,1.5,0.409704,0.0056507
Cs,5,3,2.5,12,2,1.5,1.06231,0.0160743
Cs,6,3,2.5,12,2,1.5,2.36976,0.037653
Cs,7,3,2.5,12,2,1.5,5.43666,0.0833697
Cs,8,3,2.5,12,2,1.5,15.4855,0.177608
Cs,9,3,2.5,12,2,1.5,108.495,2.61237
Cs,10,3,2.5,12,2,1.5,188.059,2.25093
Cs,11,3,2.5,12,2,1.5,11.6566,1.57719
Cs,12,2,1.5,12,3,2.5,2.58635,0.853321
Cs,4,3,2.5,12,2,2.5,0.110256,0.0012935
Cs,4,3,3.5,12,2,2.5,0.493054,0.0057797
Cs,5,3,2.5,12,2,2.5,0.286187,0.0037042
Cs,5,3,3.5,12,2,2.5,1.27987,0.0165496
Cs,6,3,2.5,12,2,2.5,0.638813,0.008691
Cs,6,3,3.5,12,2,2.5,2.85697,0.0388318
Cs,7,3,2.5,12,2,2.5,1.46516,0.0191072
Cs,7,3,3.5,12,2,2.5,6.55276,0.0853655
Cs,8,3,2.5,12,2,2.5,4.1612,0.0423378
Cs,8,3,3.5,12,2,2.5,18.61,0.1892
Cs,9,3,2.5,12,2,2.5,28.5443,0.659304
Cs,9,3,3.5,12,2,2.5,127.621,2.95268
Cs,10,3,2.5,12,2,2.5,50.6631,0.558057
Cs,10,3,3.5,12,2,2.5,226.592,2.49731
Cs,11,3,2.5,12,2,2.5,2.81611,0.409689
Cs,11,3,3.5,12,2,2.5,12.5733,1.83585
Cs,12,2,2.5,12,3,2.5,0.53411,0.218591
Cs,12,2,2.5,12,3,3.5,2.3778,0.979305
Cs,6,1,0.5,14,0,0.5,0.140497,0.0015125
Cs,6,1,1.5,14,0,0.5,0.195329,0.0023983
Cs,7,1,0.5,14,0,0.5,0.299162,0.0029107
Cs,7,1,1.5,14,0,0.5,0.405844,0.0046523
Cs,8,1,0.5,14,0,0.5,0.561422,0.0052483
Cs,8,1,1.5,14,0,0.5,0.751308,0.0084839
Cs,9,1,0.5,14,0,0.5,1.01744,0.0092454
Cs,9,1,1.5,14,0,0.5,1.35109,0.0151221
Cs,10,1,0.5,14,0,0.5,1.89422,0.016793
Cs,10,1,1.5,14,0,0.5,2.50774,0.027754
Cs,11,1,0.5,14,0,0.5,3.90954,0.0337382
Cs,11,1,1.5,14,0,0.5,5.19058,0.0559473
Cs,12,1,0.5,14,0,0.5,10.5167,0.092923
Cs,12,1,1.5,14,0,0.5,14.1937,0.13779
Cs,13,1,0.5,14,0,0.5,75.3045,0.152774
Cs,13,1,1.5,14,0,0.5,112.141,0.28919
Cs,14,0,0.5,14,1,0.5,102.146,0.21519
Cs,14,0,0.5,14,1,1.5,139.814,0.39282
Cs,5,2,1.5,14,1,0.5,0.0865312,0.0042405
Cs,6,2,1.5,14,1,0.5,0.263563,0.0055697
Cs,7,2,1.5,14,1,0.5,0.589557,0.0164249
Cs,8,2,1.5,14,1,0.5,1.1778,0.0330821
Cs,9,2,1.5,14,1,0.5,2.3018,0.0635189
Cs,10,2,1.5,14,1,0.5,4.74264,0.131008
Cs,11,2,1.5,14,1,0.5,11.5477,0.337676
Cs,12,2,1.5,14,1,0.5,46.489,1.6757
Cs,13,2,1.5,14,1,0.5,186.859,0.3297
Cs,5,2,1.5,14,1,1.5,0.0350908,0.002486
Cs,5,2,2.5,14,1,1.5,0.108633,0.0069497
Cs,6,2,1.5,14,1,1.5,0.107611,0.0024442
Cs,6,2,2.5,14,1,1.5,0.333667,0.0068041
Cs,7,2,1.5,14,1,1.5,0.242858,0.0078427
Cs,7,2,2.5,14,1,1.5,0.7502,0.0216695
Cs,8,2,1.5,14,1,1.5,0.487811,0.0161589
Cs,8,2,2.5,14,1,1.5,1.50315,0.0445003
Cs,9,2,1.5,14,1,1.5,0.955813,0.0313316
Cs,9,2,2.5,14,1,1.5,2.94121,0.0861485
Cs,10,2,1.5,14,1,1.5,1.9678,0.0646255
Cs,10,2,2.5,14,1,1.5,6.05375,0.177788
Cs,11,2,1.5,14,1,1.5,4.75515,0.163999
Cs,11,2,2.5,14,1,1.5,14.6539,0.453249
Cs,12,2,1.5,14,1,1.5,18.4859,0.766099
Cs,12,2,2.5,14,1,1.5,57.4841,2.15529
Cs,13,2,1.5,14,1,1.5,84.0361,0.140954
Cs,13,2,2.5,14,1,1.5,252.21,0.39623
Cs,4,3,2.5,13,2,1.5,0.328806,0.0046224
Cs,5,3,2.5,13,2,1.5,0.812758,0.0126719
Cs,6,3,2.5,13,2,1.5,1.68011,0.0281811
Cs,7,3,2.5,13,2,1.5,3.37641,0.0584981
Cs,8,3,2.5,13,2,1.5,7.29557,0.120464
Cs,9,3,2.5,13,2,1.5,20.0103,0.230801
Cs,10,3,2.5,13,2,1.5,136.949,3.28605
Cs,11,3,2.5,13,2,1.5,227.882,2.83135
Cs,12,3,2.5,13,2,1.5,15.3233,1.86938
Cs,4,3,2.5,13,2,2.5,0.0885042,0.0010606
Cs,4,3,3.5,13,2,2.5,0.39578,0.004739
Cs,5,3,2.5,13,2,2.5,0.219028,0.0029304
Cs,5,3,3.5,13,2,2.5,0.979528,0.0130935
Cs,6,3,2.5,13,2,2.5,0.453172,0.0065447
Cs,6,3,3.5,13,2,2.5,2.02674,0.0292456
Cs,7,3,2.5,13,2,2.5,0.911116,0.0135876
Cs,7,3,3.5,13,2,2.5,4.07492,0.0607235
Cs,8,3,2.5,13,2,2.5,1.96779,0.0277665
Cs,8,3,3.5,13,2,2.5,8.80091,0.124068
Cs,9,3,2.5,13,2,2.5,5.38032,0.0550418
Cs,9,3,3.5,13,2,2.5,24.0625,0.245969
Cs,10,3,2.5,13,2,2.5,36.0372,0.829831
Cs,10,3,3.5,13,2,2.5,161.122,3.71654
Cs,11,3,2.5,13,2,2.5,61.4038,0.702083
Cs,11,3,3.5,13,2,2.5,274.632,3.14213
Cs,12,3,2.5,13,2,2.5,3.74487,0.48574
Cs,12,3,3.5,13,2,2.5,16.723,2.17674
